Timestamp,Statement,Answer
2023-04-30T23:39:35.21Z,Which healthcare documents do you have?,Healthcare proxy form
2023-04-30T23:39:35.21Z,Which healthcare documents do you have?,Advance directive or living will
2023-04-30T23:39:35.21Z,Which healthcare documents do you have?,HIPAA release form
2023-04-30T23:39:35.213Z,Which healthcare documents do you have?,Healthcare proxy form
2023-04-30T23:39:35.213Z,Which healthcare documents do you have?,Advance directive or living will
2023-04-30T23:39:35.213Z,Which healthcare documents do you have?,HIPAA release form
2023-04-30T23:42:35.747Z,Who should your loved ones reach out to when managing your estate?,Estate attorney/personal lawyer
2023-04-30T23:42:35.753Z,Who should your loved ones reach out to when managing your estate?,Estate attorney/personal lawyer
2023-05-02T15:19:52.36Z,Do you have any dependents (regardless of age) with special needs?,No
2023-05-02T15:19:58.623Z,Do you have children?,Yes
2023-05-02T15:20:34.043Z,Do you have any pets?,Yes
2023-05-02T15:22:45.833Z,"Would you like to leave specific gifts, property, or items to specific people?",No
2023-05-02T15:23:04.787Z,Who do you want to inherit your property when you pass away? Choose an option below.,"Split evenly among my children*, else their descendants"
2023-05-02T15:24:21.43Z,Who would you like to be the digital executor of your will?,My executor for my estate
2023-05-02T15:24:30.627Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-05-04T18:10:56.827Z,How much have you thought about your end-of-life wishes?,I've started to think about what I want
2023-05-04T18:11:03.953Z,What's motivating you to prepare for end of life?,I don't want to burden loved ones
2023-05-04T18:11:03.953Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2023-05-04T18:11:03.953Z,What's motivating you to prepare for end of life?,I want to protect my family financially
2023-05-04T18:11:03.953Z,What's motivating you to prepare for end of life?,I want to prevent family disagreements.
2023-05-04T18:11:17.837Z,What could you most use help on right now?,Health care planning
2023-05-04T18:11:17.837Z,What could you most use help on right now?,Planning my future funeral
2023-05-04T18:11:17.837Z,What could you most use help on right now?,Deciding what to do with my body
2023-05-04T18:11:17.837Z,What could you most use help on right now?,Getting my legal documents in place
2023-05-04T18:11:17.837Z,What could you most use help on right now?,Protecting my pets when I die
2023-05-04T18:11:17.837Z,What could you most use help on right now?,Organizing my accounts & documents
2023-05-04T18:13:16.393Z,What do you want to happen to your body after you die?,Green burial
2023-05-04T18:13:17.16Z,What do you want to happen to your body after you die?,Green burial
2023-05-04T18:13:52.497Z,Are you an organ donor?,Yes
2023-05-04T18:20:49.523Z,What do you want to happen to your email accounts when you die?,Delete it all!
2023-05-04T18:20:49.523Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-05-04T18:20:49.53Z,What do you want to happen to your email accounts when you die?,Delete it all!
2023-05-04T18:20:49.53Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-05-04T18:25:25.02Z,Do you have life insurance?,Yes
2023-05-04T18:25:25.957Z,Do you have life insurance?,Yes
2023-05-04T18:26:23.643Z,Do you have a power of attorney?,Yes
2023-05-04T18:26:23.653Z,Do you have a power of attorney?,Yes
2023-05-04T18:37:03.933Z,What details of your funeral are important to you?,Readings
2023-05-04T18:37:03.933Z,What details of your funeral are important to you?,Music
2023-05-04T18:37:03.933Z,What details of your funeral are important to you?,Food/drinks
2023-05-04T18:37:03.933Z,What details of your funeral are important to you?,Dress code
2023-05-04T18:37:03.94Z,What details of your funeral are important to you?,Readings
2023-05-04T18:37:03.94Z,What details of your funeral are important to you?,Music
2023-05-04T18:37:03.94Z,What details of your funeral are important to you?,Food/drinks
2023-05-04T18:37:03.94Z,What details of your funeral are important to you?,Dress code
2023-05-04T21:10:50.79Z,What physical markers do you want established in your honor?,Tree
2023-05-04T21:10:50.797Z,What physical markers do you want established in your honor?,Tree
2023-05-04T21:15:29.217Z,What would you like people to give in your honor?,Flowers
2023-05-04T21:15:29.217Z,What would you like people to give in your honor?,Donations
2023-05-04T21:15:29.223Z,What would you like people to give in your honor?,Flowers
2023-05-04T21:15:29.223Z,What would you like people to give in your honor?,Donations
2023-05-04T21:18:15.17Z,Where do you want your funeral to take place?,Other
2023-05-04T21:18:15.17Z,Where do you want your funeral to take place?,My home
2023-05-04T21:18:15.177Z,Where do you want your funeral to take place?,Other
2023-05-04T21:18:15.177Z,Where do you want your funeral to take place?,My home
2023-05-04T21:34:57.713Z,What do you want the mood to be at your funeral?,Celebratory
2023-05-04T21:34:58.36Z,What do you want the mood to be at your funeral?,Celebratory
2023-05-04T21:37:34.607Z,Do you have a will and/or trust?,Yes
2023-05-04T21:37:35.067Z,Do you have a will and/or trust?,Yes
2023-05-04T21:38:14.327Z,Who should your loved ones reach out to when managing your estate?,Other
2023-05-04T21:38:14.327Z,Who should your loved ones reach out to when managing your estate?,Accountant
2023-05-04T21:38:15.27Z,Who should your loved ones reach out to when managing your estate?,Other
2023-05-04T21:38:15.27Z,Who should your loved ones reach out to when managing your estate?,Accountant
2023-05-04T22:10:40.77Z,Do you have any dependents (regardless of age) with special needs?,No
2023-05-04T22:10:46.023Z,Do you have children?,No
2023-05-04T22:10:50.623Z,Do you have any pets?,Yes
2023-05-04T22:12:17.823Z,"Would you like to leave specific gifts, property, or items to specific people?",No
2023-05-04T22:12:20.62Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2023-05-04T22:15:19.77Z,Who would you like to be the digital executor of your will?,Assign someone else
2023-05-04T22:15:29.647Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-05-15T13:40:07.72Z,How much have you thought about your end-of-life wishes?,I've started to think about what I want
2023-05-15T13:40:12.17Z,What's motivating you to prepare for end of life?,I don't want to burden loved ones
2023-05-15T13:40:12.17Z,What's motivating you to prepare for end of life?,I want to ensure my wishes are honored
2023-05-15T13:40:12.17Z,What's motivating you to prepare for end of life?,I want to protect my family financially
2023-05-15T13:40:12.17Z,What's motivating you to prepare for end of life?,I want to prevent family disagreements.
2023-05-15T13:40:18.053Z,What could you most use help on right now?,Health care planning
2023-05-15T13:40:18.053Z,What could you most use help on right now?,Planning my future funeral
2023-05-15T13:40:18.053Z,What could you most use help on right now?,Deciding what to do with my body
2023-05-15T13:40:18.053Z,What could you most use help on right now?,Getting my legal documents in place
2023-05-15T13:40:18.053Z,What could you most use help on right now?,Protecting my pets when I die
2023-05-15T13:40:18.053Z,What could you most use help on right now?,Organizing my accounts & documents
2023-05-15T13:40:18.053Z,What could you most use help on right now?,Sharing my wishes
2023-05-15T13:41:53.85Z,What details of your funeral are important to you?,Music
2023-05-15T13:41:53.85Z,What details of your funeral are important to you?,Food/drinks
2023-05-15T13:41:54.683Z,What details of your funeral are important to you?,Music
2023-05-15T13:41:54.683Z,What details of your funeral are important to you?,Food/drinks
2023-05-15T13:42:25.2Z,What would you like people to give in your honor?,Donations
2023-05-15T13:42:25.207Z,What would you like people to give in your honor?,Donations
2023-05-15T13:43:17.73Z,What do you want the mood to be at your funeral?,Celebratory
2023-05-15T13:43:17.737Z,What do you want the mood to be at your funeral?,Celebratory
2023-05-15T13:43:48.927Z,What do you want to happen to your body after you die?,Cremation
2023-05-15T13:43:48.93Z,What do you want to happen to your body after you die?,Cremation
2023-05-15T13:46:24.68Z,What physical markers do you want established in your honor?,Tree
2023-05-15T13:46:24.687Z,What physical markers do you want established in your honor?,Tree
2023-05-15T13:46:30.977Z,Are you an organ donor?,Yes
2023-05-15T13:46:54.753Z,Which healthcare documents do you have?,Healthcare proxy form
2023-05-15T13:46:54.753Z,Which healthcare documents do you have?,Advance directive or living will
2023-05-15T13:46:54.753Z,Which healthcare documents do you have?,HIPAA release form
2023-05-15T13:46:54.76Z,Which healthcare documents do you have?,Healthcare proxy form
2023-05-15T13:46:54.76Z,Which healthcare documents do you have?,Advance directive or living will
2023-05-15T13:46:54.76Z,Which healthcare documents do you have?,HIPAA release form
2023-05-15T13:49:36.28Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-05-15T13:49:36.283Z,What do you want to happen to your email accounts when you die?,Give someone I trust access to the content
2023-05-15T13:52:13.9Z,Do you have life insurance?,Yes
2023-05-15T13:52:13.907Z,Do you have life insurance?,Yes
2023-05-15T13:52:27.86Z,Do you have a power of attorney?,Yes
2023-05-15T13:52:27.867Z,Do you have a power of attorney?,Yes
2023-05-15T13:52:32.993Z,Do you have a will and/or trust?,No
2023-05-15T13:52:45.457Z,Who should your loved ones reach out to when managing your estate?,Estate attorney/personal lawyer
2023-05-15T13:55:16.983Z,Do you have any dependents (regardless of age) with special needs?,No
2023-05-15T13:55:19.6Z,Do you have children?,No
2023-05-15T13:55:24.773Z,Do you have any pets?,Yes
2023-05-15T13:56:15.303Z,"Would you like to leave specific gifts, property, or items to specific people?",Yes
2023-05-15T13:57:21.137Z,Who do you want to inherit your property when you pass away? Choose an option below.,Create a custom distribution plan
2023-05-15T13:58:35.14Z,Who would you like to be the digital executor of your will?,My executor for my estate
2023-05-15T13:58:42.307Z,Would you like your digital executor to have access to the contents of your electronic communications?,Yes
2023-05-15T14:04:09.75Z,Who passed away?,My grandparent
2023-05-15T14:04:12.447Z,When did your loved one pass away?,Within the past week
2023-05-15T14:04:15.39Z,Were you anticipating this death?,"Yes, my loved one was older or terminally ill"
2023-05-15T14:04:17.433Z,Are you the executor of your loved one's estate?,No
2023-05-15T14:04:20.797Z,Which best represents your situation?,I am the only primary person dealing with logistics after this loss
2023-05-16T05:30:43.527Z,Do you have any dependents (regardless of age) with special needs?,No
2023-05-16T05:30:45.787Z,Do you have children?,No
2023-05-16T05:30:48.243Z,Do you have any pets?,No
